"id:ID","title","abstract","year:int",":LABEL"
"journals/frai/ZamprognoDHR23","A hybrid computational approach to anticipate individuals in sequential problem solving.","This paper titled 'A hybrid computational approach to anticipate individuals in sequential problem solving.' presents a novel anticipate approach to solve performance bottlenecks. We develop utilizing optimization techniques and analyze its effectiveness. Results demonstrate significant improvements over baseline methods, suggesting the framework is applicable to a wide range of domains.","2023","ResearchPaper"
"journals/ijdet/TejedorMV08","An Online Virtual Laboratory of Electricity.","This paper titled 'An Online Virtual Laboratory of Electricity.' presents a novel virtual approach. By implementing a neural network architecture, we show that enhanced efficiency and accuracy. Our findings indicate the method scales well to large datasets with implications for future research.","2008","ResearchPaper"
"journals/jfr/SakagamiKYMMSK23","Sediment penetration performance of a portable underwater robot for core sampling.","This paper titled 'Sediment penetration performance of a portable underwater robot for core sampling.' presents a novel for approach for addressing resource limitations. The proposed method implementing a neural network architecture, which consistent gains in key metrics. The paper concludes with this work opens up new research directions.","2023","ResearchPaper"
"journals/mis/Wang21j","Digital Design of Smart Museum Based on Artificial Intelligence.","This paper titled 'Digital Design of Smart Museum Based on Artificial Intelligence.' presents a novel digital approach. We discuss combining multiple techniques and demonstrate robust performance across different datasets. Our experiments show the framework is applicable to a wide range of domains.","2021","ResearchPaper"
"journals/vc/ShiYSPG10","Filling ","This paper titled 'Filling ' presents a novel filling approach. By creating a formal framework, we show that breakthrough performance on benchmark tasks. Our findings indicate the proposed approach outperforms existing methods with implications for future research.","2010","ResearchPaper"
"journals/ijcse/YuWS19","Decomposition-based multi-objective comprehensive learning particle swarm optimisation.","This paper titled 'Decomposition-based multi-objective comprehensive learning particle swarm optimisation.' presents a novel based approach for addressing computational inefficiencies. The proposed method utilizing optimization techniques, which consistent gains in key metrics. The paper concludes with future work can build on these foundations.","2019","ResearchPaper"
"journals/crl/MongeonSASL21","Collection Development in the Era of Big Deals.","This paper titled 'Collection Development in the Era of Big Deals.' presents a novel development approach to solve accuracy problems. We develop integrating domain knowledge and analyze its effectiveness. Results demonstrate notable benefits for real-world applications, suggesting practical applications can benefit from our findings.","2021","ResearchPaper"
"journals/amai/KowalskiS11","Abductive logic programming agents with destructive databases.","This paper titled 'Abductive logic programming agents with destructive databases.' presents a novel logic approach to solve real-world constraints. We develop building on previous research and analyze its effectiveness. Results demonstrate notable benefits for real-world applications, suggesting the proposed approach outperforms existing methods.","2011","ResearchPaper"
"journals/chk/Bunnell17","An Invitation to Creative Reflection.","This paper titled 'An Invitation to Creative Reflection.' presents a novel creative approach for addressing real-world constraints. The proposed method developing a mathematical model, which promising results in multiple scenarios. The paper concludes with the results validate our theoretical predictions.","2017","ResearchPaper"
"journals/jds/TaylorBD20","Mandated assimilation of supply chain management systems and the role of channel governance mechanisms.","This paper titled 'Mandated assimilation of supply chain management systems and the role of channel governance mechanisms.' presents a novel systems approach. By creating a formal framework, we show that robust performance across different datasets. Our findings indicate this work opens up new research directions with implications for future research.","2020","ResearchPaper"
